are				
variable				
.				
				
In				
CM	condition	b		
there				
is				
herniation	concept	b		
of				
a				
portion				
of				
the				
brainstem	concept	b		
through				
the				
foramen	concept	b		
magnum	concept	i		
.				
				
In				
CM	condition	b		
type	condition	i		
1	condition	i		
,				
a				
portion				
of				
the				
cerebellar	concept	b		
tonsils	concept	i		
herni-	concept	b		
ate	concept	i		
.				
				
CSA	condition	b		
in				
these				
patients				
is				
believed				
to				
occur				
due				
to				
impaired				
function				
of				
ventilatory	concept	b		
control	concept	i		
centers	concept	i		
in				
the				
brainstem	concept	b		
.				
				
Central	condition	b		
Sleep	condition	i		
Apnea	condition	i		
Due	condition	i		
to	condition	i		
High	condition	i		
Altitude	condition	i		
Periodic	condition	i	typo, breathing is not included	
ICD-10				
-				
CM				
code				
:				
G47.32				
Breathing				
ICD-9				
-				
CM				
code				
:				
327.22				
Alternate				
Names				
None				
.				
				
Diagnostic				
Criteria				
Criteria				
A				
-				
D				
must				
be				
met				
A.				
Recent			cause	b
ascent			cause	i
to			cause	i
high			cause	i
altitude.1			cause typo	i
				
B.				
The				
presence				
of				
one				
or				
more				
of				
the				
following:2				
Sleep				
Related				
Breathing				
Disorders				
.				
				
Sleepiness	symptom	b		
.				
.				
				
Difficulty	symptom	b		
initiating	symptom	i		
or	symptom	i		
maintaining	symptom	i		
sleep	symptom	i		
,				
frequent	symptom	b		
awakenings	symptom	i		
,				
or				
nonrestorative	symptom	b		
sleep	symptom	i		
.				
.				
				
Awakening	symptom	b		
with	symptom	i		
shortness	symptom	i		
of	symptom	i		
breath	symptom	i		
or				
morning	symptom	b		
headache	symptom	i		
.				
.				
				
Witnessed	symptom	b		
apnea	symptom	i		
.				
				
C.				
				
The				
symptoms				
are				
clinically				
attributable				
to				
high	condition	b		
-	condition	i		
altitude	condition	i		
periodic	condition	i		
breathing	condition	i		
or				
PSG	test	b		
,				
if				
performed				
,				
demonstrates				
recurrent				
central	concept	b		
apneas	concept	i		
or				
hypopneas	concept	b		
primarily				
during				
NREM	concept	b		
sleep	concept	i		
at				
a				
frequency				
of				
≥			something	
5			something	
/			something	
hour			something	
.				
				
D.				
				
The				
disorder				
is				
not				
better				
explained				
by				
another				
current				
sleep				
disorder				
,				
medical				
or				
neurological				
disorder				
,				
medication				
use				
(				
e.g.				
,				
narcotics	concept	b		
)				
,				
or				
substance	concept	b		
use	concept	i		
disorders	concept	i		
.				
				
Notes				
.				
				
Typically				
at				
least				
2,500			something cause	b
meters			something cause	i
(				
8,202			something cause	b
feet			something cause	i
)				
,				
although				
some				
individuals				
may				
exhibit				
the				
disorder				
at				
altitudes				
as				
low				
as				
1,500			something cause	b
meters			something cause	i
.				
.				
				
Periodic	condition	b		
breathing	condition	i		
is				
a				
common				
response				
to				
altitude			cause	b
.				
				
Associated				
symptoms				
are				
required				
to				
make				
the				
diagnosis				
of				
a				
disorder				
.				
				
There				
is				
no				
level				
of				
the				
central				
AHI	concept	b		
separating				
a				
normal				
and				
abnormal				
response				
to				
high				
altitude				
.				
.				
				
A				
diagnosis				
of				
CSA	condition	b		
due	condition	i		
to	condition	i		
high	condition	i		
-	condition	i		
altitude	condition	i		
period	condition	i	typo ?	
breathing	condition	i		
does				
not				
exclude				
a				
diagnosis				
of				
OSA	condition	b		
.				
				
Sleep				
Related				
Breathing				
Disorders				
Essential				
Features				
High	condition	b		
-	condition	i		
altitude	condition	i		
periodic	condition	i		
breathing	condition	i		
is				
characterized				
by				
alternating				
periods				
of				
central	concept	b		
apnea	concept	i		
and				
hyperpnea	concept	i		
associated				
with				
recent			cause	b
ascent			cause	i
to			cause	i
high			cause	i
altitude			cause	i
.				
				
The				
pattern				
of				
periodic	condition	b		
breathing	condition	i		
is				
an				
expected				
response				
to				
ascent			cause	b
to			cause	i
elevation			cause	i
.				
				
Only				
those				
individuals				
who				
manifest				
related				
symptoms				
,				
as				
described				
below				
,				
are				
diagnosed				
with				
this				
disorder				
.				
				
The				
cycle				
length				
of				
this				
respiratory				
pattern				
is				
commonly				
less			timestamp	b
than			timestamp	i
40			timestamp	i
seconds			timestamp	i
and				
often				
as				
short				
as				
12			timestamp	b
to			timestamp	i
20			timestamp	i
seconds			timestamp	i
.				
				
The				
percentage				
of				
individuals				
exhibiting				
periodic	condition	b		
breathing	condition	i		
during				
sleep				
increases				
at				
higher				
altitudes				
.				
				
Approximately				
25			something	
%			something	
exhibit				
periodic	condition	b		
breath-	condition	i		
ing				
at				
2,500			something	
meters			something	
(				
8,202			something	
feet			something	
)				
,				
and				
virtually				
100			something	
%			something	
demonstrate				
periodic	condition	b		
breathing	condition	i		
at				
4,000			something	
m			something	
(				
13,123			something	
feet			something	
)				
.				
				
Periodic	condition	b		
breathing	condition	i		
has				
been				
described				
at				
altitudes				
as				
low				
as				
1,500			something	
meters			something	
(				
4,900			something	
feet			something	
)				
.				
				
Chronic			cause	
exposure			cause	
to			cause	
altitude			cause	
above			cause	
2,500			cause	
meters			cause	
has				
also				
been				
associated				
with				
periodic	condition	b		
breathing	condition	i		
in				
some				
studies				
.				
				
Predisposing				
and				
Precipitating				
Factors				
The				
only				
known				
predisposing				
factor				
for				
the				
development				
of				
high	condition	b		
-	condition	i		
altitude	condition	i		
periodic	condition	i		
breathing	condition	i		
is				
increased	riskfactor	b		
ventilatory	riskfactor	i		
chemoresponsiveness	riskfactor	i		
,				
primarily				
hypoxic	riskfactor	b		
ventila-	riskfactor	i		
tory	riskfactor	i		
responsiveness	riskfactor	i		
.				
				
A				
high				
hypoxic	concept	b		
ventilatory	concept	i		
response	concept	i		
will				
lead				
to				
increased				
hyper-	concept	b		
ventilation	concept	i		
on				
ascent				
to				
altitude				
.				
				
This				
hyperventilation	concept	b		
leads				
to				
hypocapnic	concept	b		
alkalosis	concept	i		
that				
,				
during				
sleep				
,				
inhibits				
ventilation				
.				
				
Thus				
,				
repetitive				
cycles				
of				
apnea	concept	b		
and				
hyperpnea	concept	i		
develop				
during				
NREM	concept	b		
sleep	concept	i		
.				
				
The				
obvious				
precipitating				
factor				
for				
the				
development				
of				
this				
periodic				
breathing				
is				
ascent			cause	
to			cause	
altitude			cause	
.				
				
The				
more				
rapid				
the				
ascent				
,				
the				
more				
likely				
periodic	condition	b		
breathing	condition	i		
is				
to				
develop				
.				
				
Central	condition	b		
Sleep	condition	i		
Apnea	condition	i		
	condition	i		
Due	condition	i		
to	condition	i		
a	condition	i		
Medication	condition	i		
or	condition	i	typo	
ICD-10				
-				
CM				
code				
:				
G47.39				
Substance				
ICD-9				
-				
CM				
code				
:				
327.29				
Alternate				
Names				
Narcotic	condition	b		
or	condition	i		
opioid	condition	i		
induced	condition	i		
central	condition	i		
sleep	condition	i		
apnea	condition	i		
.				
				
Diagnostic				
Criteria				
Criteria				
				
A				
-				
E				
must				
be				
met				
Sleep				
Related				
Breathing				
Disorders				
A.				
				
The			cause	
patient			cause	
is			cause	
taking			cause	
an			cause	
opioid	concept	b	cause	
or			cause	
other			cause	
respiratory	concept	b	cause	
depressant	concept	i	cause	
.				
				
B.				
The				
presence				
of				
one				
or				
more				
of				
the				
following				
:				
.				
				
Sleepiness	symptom	b		
.				
.				
				
Difficulty	symptom	b		
initiating	symptom	i		
or	symptom	i		
maintaining	symptom	i		
sleep	symptom	i		
,				
frequent	symptom	b		
awakenings	symptom	i		
,				
or				
nonrestorative	symptom	b		
sleep	symptom	i		
.				
.				
				
Awakening	symptom	b		
short	symptom	i		
of	symptom	i		
breath	symptom	i		
.				
.				
				
Snoring	symptom	b		
.				
.				
				
Witnessed	symptom	b		
apneas	symptom	i		
.				
				
C.				
PSG	test	b		
(				
diagnostic				
or				
on				
positive	concept	b		
airway	concept	i		
pressure	concept	i		
)				
shows				
all			something	
of				
the				
following				
:				
.				
				
Five			something	
or			something	
more			something	
central	concept	b		
apneas	concept	i		
and/or				
central	concept	b		
hypopneas1	concept	i	typo	
per			something	
hour			something	
of			something	
sleep			something	
(				
PSG	test	b		
)				
.				
.				
				
The				
number				
of				
central	concept	b		
apneas	concept	i		
and/or				
central	concept	b		
hypopneas	concept	i		
is				
>			something	
50			something	
%			something	
of				
the				
total			something	
number			something	
of			something	
apneas			something	
and			something	
hypopneas			something	
.				
.				
				
Absence				
of				
CSB.1	condition	b	typo	
D.				
The				
disorder				
occurs				
as				
a				
consequence				
of				
an				
opioid	concept	b		
or				
other				
respiratory	concept	b		
depressant	concept	i		
.				
				
E.				
				
The				
disorder				
is				
not				
better				
explained				
by				
another				
current				
sleep				
disorder				
.				
				
Notes				
.				
				
As				
defined				
by				
the				
most				
recent				
version				
of				
the	document	b		
AASM	document	i		
Manual	document	i		
for	document	i		
the	document	i		
Scoring	document	i		
of	document	i		
Sleep	document	i		
and	document	i		
Associated	document	i		
Events	document	i		
.				
.				
				
Ataxic	condition	b		
breathing	condition	i		
(				
irregular				
variations				
in				
respiratory	concept	b		
cycle	concept	i		
time				
and				
tidal	concept	b		
volume	concept	i		
)				
may				
be				
noted				
.				
.				
				
Nocturnal				
and/or				
daytime				
hypoventilation	concept	b		
may				
be				
present				
but				
are				
not				
required				
.				
				
If				
sleep	condition	b		
related	condition	i		
hypoventilation	condition	i		
is				
present				
,				
a				
diagnosis				
of				
sleep	condition	b		
related	condition	i		
hypoventilation	condition	i		
due	condition	i		
to	condition	i		
medication	condition	i		
or	condition	i		
substance	condition	i		
use				
can				
be				
made				
as				
well				
as				
a				
diagnosis				
of				
central	condition	b		
sleep	condition	i		
apnea	condition	i		
due	condition	i		
to	condition	i		
a	condition	i		
medication	condition	i		
or	condition	i		
substance	condition	i		
.				
.				
				
A				
diagnosis				
of				
CSA	condition	b		
due	condition	i		
to	condition	i		
a	condition	i		
medicationor	condition	i	typo	
substance	condition	i		
does				
not				
exclude				
a				
diagnosis				
of				
OSA	condition	b		
.				
				
Sleep				
Related				
Breathing				
Disorders				
Essential				
Features				
Users				
of				
potent				
long	concept	b		
-	concept	i		
acting	concept	i		
opioids	concept	i		
may				
have				
central	concept	b		
apneas	concept	i		
during				
sleep				
.				
				
The				
most				
common				
offending				
drug				
is				
methadone	concept	b		
.				
				
However				
,				
the				
condition				
has				
also				
been				
described				
in				
patients				
taking				
long	concept	b		
-	concept	i		
acting	concept	i		
forms				
of				
morphine	concept	b		
or				
oxycodone	concept	b		
as				
well				
as				
individu-				
als				
being				
treated				
with				
fentanyl	concept	b		
patches	concept	i		
or				
continuous				
narcotic	concept	b		
infusions	concept	i		
.				
				
Suboxone	concept	b		
(				
a				
combination				
of				
buprenorphine	concept	b		
and				
naloxone	concept	b		
)				
is				
often				
used				
for				
treatment				
of				
patients				
with				
narcotic	concept	b		
dependence	concept	i		
and				
pain				
and				
can				
also				
cause				
drug	condition	b		
-	condition	i		
induced	condition	i		
central	condition	i		
apnea	condition	i		
.				
				
The				
description				
of				
this				
population				
is				
complicated				
by				
the				
fact				
that				
many				
of				
the				
affected				
indi-				
viduals				
may				
be				
using				
multiple				
drugs				
(				
prescribed				
or				
illicit				
)				
that				
affect				
sleep				
and				
breathing				
.				
				
Predisposing				
and				
Precipitating				
Factors				
Use				
of				
a				
potent	riskfactor	b		
long	riskfactor	i		
-	riskfactor	i		
acting	riskfactor	i		
narcotic	riskfactor	i		
is				
the				
major				
causative				
factor				
.				
				
If				
patients				
are				
suc-				
cessfully				
withdrawn				
from				
the				
offending				
medication				
,				
the				
central	condition	b		
apnea	condition	i		
may				
resolve				
.				
				
Primary	condition	b		
Central	condition	i		
Sleep	condition	i		
Apnea	condition	i		
ICD-9				
-				
CM				
code				
:				
327.21				
Alternate				
Names				
Idiopathic	condition	b		
central	condition	i		
sleep	condition	i		
apnea	condition	i		
.				
				
Diagnostic				
Criteria				
Criteria				
A				
-				
D				
must				
be				
met				
A.				
				
The				
presence				
of				
at			something	
least			something	
one			something	
of				
the				
following1				
:				
1				
.				
Sleepiness	symptom	b		
.				
				
ICD-10				
-				
CM				
code				
:				
G47.31				
Sleep				
Related				
Breathing				
Disorders				
.				
				
Difficulty	symptom	b		
initiating	symptom	i		
or	symptom	i		
maintaining	symptom	i		
sleep	symptom	i		
,				
frequent	symptom	b		
awakenings	symptom	i		
,				
or				
nonrestorative	symptom	b		
sleep	symptom	i		
.				
.				
				
Awakening	symptom	b		
short	symptom	i		
of	symptom	i		
breath	symptom	i		
.				
.				
				
Snoring	symptom	b		
.				
.				
				
Witnessed	symptom	b		
apneas	symptom	i		
.				
				
B.				
PSG	test	b		
demonstrates				
all			something	
of				
the				
following				
:				
.				
				
Five			something	
or			something	
more			something	
central	concept	b		
apneas	concept	i		
and/or				
central	concept	b		
hypopneas2	concept	i		
per			something	
hour			something	
of			something	
sleep			something	
(				
PSG	test	b		
)				
.				
.				
				
The				
number				
of				
central	concept	b		
apneas	concept	i		
and/or				
central	concept	b		
hypopneas	concept	i		
is				
>			something	
50			something	
%			something	
of				
the				
total				
number				
of				
apneas	concept	b		
and				
hypopneas	concept	i		
.				
.				
				
Absence				
of				
CSB.2	condition	b	typo	
C.				
There				
is				
no				
evidence				
of				
daytime	concept	b		
or	concept	i		
nocturnal	concept	i		
hypoventilation	concept	i		
.				
				
D.				
				
The				
disorder				
is				
not				
better				
explained				
by				
another				
current				
sleep				
disorder				
,				
medical				
or				
neurologic				
disorder				
,				
medication				
use				
,				
or				
substance	condition	b		
use	condition	i		
disorder	condition	i		
.				
				
Notes				
.				
				
In				
children				
,				
daytime				
symptoms				
may				
not				
be				
evident				
.				
.				
				
As				
defined				
by				
the				
most				
recent				
version				
of				
the	document	b		
AASM	document	i		
Manual	document	i		
for	document	i		
the	document	i		
Scoring	document	i		
of	document	i		
Sleep	document	i		
and	document	i		
Associated	document	i		
Events	document	i		
.				
				
Essential				
Features				
Primary	condition	b		
CSA	condition	i		
is				
of				
unknown				
etiology	concept	b		
(				
idiopathic	concept	b		
)				
and				
is				
characterized				
by				
recurrent				
central	concept	b		
apneas	concept	i		
,				
defined				
as				
a				
cessation				
of				
airflow	concept	b		
during				
sleep				
associated				
with				
an				
absence				
of				
respiratory	concept	b		
effort	concept	i		
.				
				
Airflow	concept	b		
and				
respiratory	concept	b		
effort	concept	i		
cease				
simultaneously				
in				
a				
repetitive				
Sleep				
Related				
Breathing				
Disorders				
fashion				
over				
the				
course				
of				
the				
night				
.				
				
This				
recurrent				
cessation				
and				
resumption				
of				
venti-				
lation				
can				
lead				
to				
sleep	concept	b		
fragmentation	concept	i		
,				
yielding				
excessive	symptom	b		
daytime	symptom	i		
sleepiness	symptom	i		
,				
frequent	symptom	b		
nocturnal	symptom	i		
awakenings	symptom	i		
,				
or				
both				
.				
				
Thus				
,				
patients				
may				
present				
with				
symptoms				
of				
hyper-	symptom	b		
somnolence	symptom	i		
or				
insomnia	symptom	b		
.				
				
Patients				
with				
primary	condition	b		
CSA	condition	i		
tend				
to				
have				
low			something	
normal			something	
arterial	concept	b		
PaCO2	concept	i		
during				
wakefulness				
(				
less			something	
than			something	
40			something	
mm			something	
Hg			something	
)				
.				
				
Patients				
with				
a				
known				
medical				
or				
neurological				
disorder				
that				
is				
believed				
to				
cause				
central	concept	b		
apneas	concept	i		
are				
classified				
elsewhere				
.				
				
Predisposing				
and				
Precipitating				
Factors				
CSA	condition	b		
in				
these				
patients				
occurs				
because				
the				
arterial	concept	b	cause	
PCO2	concept	i	cause	
(			cause	
PaCO2	concept	b	cause	
)			cause	
drops			cause	
below			cause	
the			cause	
hypo-	concept	b	cause	
capnic	concept	i	cause	
apnea	concept	i	cause	
threshold	concept	i	cause	
(				
HAT	concept	b		
)				
.				
				
During				
wakefulness				
,				
drops				
in				
PaCO2	concept	b		
do				
not				
result				
in				
apnea	concept	b		
.				
				
However				
,				
during				
sleep				
,				
when				
the				
PaCO2	concept	b	cause	
drops			cause	
below			cause	
the			cause	
HAT	concept	b	cause	
,				
respiratory				
effort				
ceases				
.				
				
For				
most				
patients				
,				
the				
HAT	concept	b		
is				
within				
a				
few			something	
mm			something	
Hg	concept	b		
of				
the				
awake				
PaCO2	concept	b		
.				
				
Any				
factors	riskfactor	b		
that	riskfactor	i		
narrow	riskfactor	i		
the	riskfactor	i		
gap	riskfactor	i		
between	riskfactor	i		
the	riskfactor	i		
sleeping	riskfactor	i		
PaCO2	riskfactor	i		
and	riskfactor	i		
the	riskfactor	i		
HAT	riskfactor	i		
predispose				
to				
central	concept	b		
apnea	concept	i		
.				
				
A				
high	riskfactor	b		
ventilatory	riskfactor	i		
response	riskfactor	i		
to	riskfactor	i		
CO2	riskfactor	i		
seems				
to				
be				
a				
major				
predisposing				
factor				
in				
the				
development				
of				
primary	condition	b		
CSA	condition	i		
.				
				
This				
can				
lead				
to				
the				
instability			something	
in			something	
venti-	concept	b	something	
latory	concept	i	something	
control	concept	i	something	
that				
characterizes				
the				
disorder				
.				
				
Frequent	riskfactor	b		
arousal	riskfactor	i		
from	riskfactor	i		
sleep	riskfactor	i		
can				
also				
predispose				
to				
the				
development				
of				
central	concept	b		
apneas	concept	i		
,				
as				
ventilatory	concept	b		
control	concept	i		
is				
somewhat				
unstable				
at				
sleep				
-				
wake				
transitions				
.				
				
Increased				
ventilation				
associated				
with				
arousal				
can				
result				
in				
a				
PaCO2	concept	b		
below				
the				
HAT	concept	b		
after				
the				
return				
to				
sleep				
.				
				
Because				
ventilatory	concept	b		
drive	concept	i		
is				
lower				
during				
REM	concept	b		
than				
NREM	concept	b		
sleep	concept	i		
,				
hypocapnic	condition	b		
central	condition	i		
apnea	condition	i		
is				
much				
less				
common				
during				
that				
sleep	concept	b		
stage	concept	i		
.				
				
Two				
other				
variables				
have				
been				
discussed				
as				
possible				
predispos-				
ing				
factors				
,				
although				
their				
true				
role				
in				
the				
development				
of				
this				
syndrome				
is				
uncertain				
.				
				
First				
,				
frequent				
arousal				
or				
awakening				
due				
to				
low	concept	b		
arousal	concept	i		
threshold	concept	i		
or				
sleep	condition	b		
maintenance	condition	i		
insomnia	condition	i		
have				
been				
reported				
to				
lead				
to				
an				
increase				
in				
central	concept	b		
apneas	concept	i		
.				
				
Because				
ventila-	concept	b		
tory	concept	i		
control	concept	i		
can				
be				
somewhat				
unstable				
in				
the				
normal				
wake				
-				
sleep				
transition				
with				
occa-				
sional				
central	concept	b		
apneas	concept	i		
being				
observed				
in				
otherwise				
normal				
individuals				
,				
any				
disorder				
that				
interrupts				
sleep				
may				
worsen				
CSA	condition	b		
.				
				
Some				
studies				
have				
suggested				
a				
worsening				
of				
primary	condition	b		
CSA	condition	i		
in				
the				
supine	concept	b		
position	concept	i		
,				
but				
this				
has				
been				
more				
clearly				
documented				
in				
patients				
with				
CSB	condition	b		
.				
				
Primary	condition	b		
Central	condition	i		
Sleep	condition	i		
Apnea	condition	i		
of	condition	i		
Infancy	condition	i		
ICD-9				
-				
CM				
code				
:				
770.81				
ICD-10				
-				
CM				
code				
:				
				
P28.3				
Alternate				
Names				
Infant	condition	b		
sleep	condition	i		
apnea	condition	i		
,				
apnea	condition	b		
of	condition	i		
infancy	condition	i		
,				
primary	condition	b		
sleep	condition	i		
apnea	condition	i		
of	condition	i		
the	condition	i		
newborn	condition	i		
.				
				
Inappropriate				
terms				
for				
primary				
central				
sleep				
apnea				
of				
the				
newborn				
include				
near	condition	b		
-	condition	i		
miss	condition	i		
sudden	condition	i		
infant	condition	i		
death	condition	i		
syndrome	condition	i		
(				
SIDS	condition	b		
)				
,				
				
near	condition	b		
-	condition	i		
SIDS	condition	i		
,				
aborted	condition	b		
SIDS	condition	i		
,				
and				
aborted	condition	b		
crib	condition	i		
death	condition	i		
;				
these				
terms				
imply				
a				
causal				
relationship				
between				
apnea	condition	b		
and				
SIDS	condition	b		
that				
is				
not				
supported				
by				
extensive				
research				
.				
				
Likewise				
,				
the				
term				
“				
apparent	concept	b		
life	concept	i		
-	concept	i		
threatening	concept	i		
event	concept	i		
(				
ALTE	concept	b		
)				
”				
should				
not				
be				
used				
.				
				
Although				
some				
infants				
with				
primary	condition	b		
sleep	condition	i		
apnea	condition	i		
present				
with				
an				
ALTE	concept	b		
,				
there				
are				
many				
other				
causes				
of				
ALTE	concept	b		
,				
and				
some				
children				
with				
sleep				
apnea				
do				
not				
have				
ALTE	concept	b		
.				
				
Diagnostic				
Criteria				
Criteria				
A				
-				
D				
must				
be				
met				
A.				
Apnea	concept	b		
or				
cyanosis	concept	b		
is				
noted				
by				
an				
observer				
or				
an				
episode				
of				
sleep	condition	b		
related	condition	i		
central	condition	i		
apnea	condition	i		
or				
desaturation	concept	b		
is				
detected				
by				
monitoring	test	b		
.				
				
B.				
The				
infant				
has				
a				
conceptional	concept	b		
age	concept	i		
of				
at				
least				
37			something	
weeks			something	
.				
				
C.				
PSG	test	b		
or				
alternative	test	b		
monitoring	test	i		
such				
as				
hospital	test	b		
or	test	i		
home	test	i		
apnea	test	i		
monitoring	test	i		
shows				
either				
:				
.				
				
Recurrent			something	
,				
prolonged			something	
(				
>			something	
20			something	
seconds			something	
duration				
)				
central	concept	b		
apneas.1	concept	i	typo	
.				
				
Periodic	concept	b		
breathing2	concept	i		
for				
≥			something	
5			something	
%			something	
of				
total			something	
sleep			something	
time			something	
.				
				
D.				
				
The				
disorder				
is				
not				
better				
explained				
by				
another				
sleep				
disorder				
,				
medical				
or				
neurological				
disorder				
,				
or				
medication				
.				
				
Notes				
.				
				
Normative	concept	b		
data	concept	i		
concerning				
the				
number				
of				
prolonged	concept	b		
central	concept	i		
apneas	concept	i		
per			timestamp	
hour			timestamp	
are				
not				
well				
established				
.				
.				
				
As				
defined				
by				
the				
most				
recent				
version				
of				
the				
AASM	document	b		
Manual	document	i		
for	document	i		
the	document	i		
Scoring	document	i		
of	document	i		
Sleep	document	i		
and	document	i		
Associated	document	i		
Events	document	i		
.				
.				
				
Short			something	
(				
<			something	
20			something	
seconds			something	
)				
central	concept	b		
apneas	concept	i		
associated				
with				
significant				
desaturation	concept	b		
are				
more				
likely				
to				
be				
a				
sign				
of				
decreased	concept	b		
pulmonary	concept	i		
reserve				
than				
of				
central	concept	b		
nervous	concept	i		
system	concept	i		
pathology	concept	i		
.				
.				
				
Definitive				
determination				
of				
the				
central				
nature				
of				
apneas	concept	b		
requires				
simultaneous				
monitoring	test	b		
of				
airflow	concept	b		
and	concept	i		
respiratory	concept	i		
effort	concept	i		
.				
				
Obstructive	concept	b		
and	concept	i		
mixed	concept	i		
apneas	concept	i		
may				
also				
be				
present				
,				
but				
central	concept	b		
apneas	concept	i		
are				
predominant				
.				
				
Essential				
Features				
Primary	condition	b		
CSA	condition	i		
of	condition	i		
infancy	condition	i		
is				
characterized				
by				
prolonged				
,				
predominantly				
central	concept	b		
apneas	concept	i		
in				
children				
of				
at				
least				
37			something	
weeks			something	
conceptional	concept	b		
age	concept	i		
.				
				
These				
events				
are				
typically				
associated				
with				
physiological	concept	b		
compromise	concept	i		
(				
hypoxemia	condition	b		
,				
bradycardia	condition	b		
)				
,				
or				
the				
need				
for				
intervention				
such				
as				
stimulation				
or				
resuscitation				
.				
				
Obstructive	concept	b		
and/or	concept	i		
mixed	concept	i		
apneas	concept	i		
or				
hypopneas	concept	b		
may				
also				
be				
seen				
,				
although				
central				
events				
are				
the				
predominant				
finding				
.				
				
It				
is				
a				
disorder				
of				
respira-				
tory				
control				
that				
can				
be				
either				
a				
developmental				
problem				
associated				
with				
immaturity			cause	
of			cause	
the			cause	
brainstem	concept	b	cause	
respiratory	concept	i	cause	
centers	concept	i	cause	
or				
secondary				
to				
other				
medical				
conditions				
that				
produce				
apnea	concept	b		
by				
mechanisms				
such				
as				
direct	concept	b		
depression	concept	i		
of				
central	concept	b		
respiratory	concept	i		
control	concept	i		
.				
				
Apnea	concept	b		
in				
the				
neonate	concept	b		
or				
infant				
may				
be				
exacerbated				
or				
precipitated				
by				
a				
variety				
of				
medical				
condi-				
tions				
,				
such				
as				
anemia	condition	b		
,				
infection	concept	b		
,				
hypoxemia	condition	b		
,				
metabolic	condition	b		
disturbances	condition	i		
,				
gastroesophageal	condition	b		
reflux	condition	i		
,				
substances	concept	b		
,				
or				
anesthesia	concept	b		
,				
which				
must				
be				
recognized				
and				
treated				
to				
stabilize				
the				
apnea	concept	b		
.				
				
If				
another				
medical				
condition				
appears				
to				
be				
the				
cause				
rather				
than				
an				
exacerbating				
factor				
for				
the				
CSA	condition	b		
,				
then				
the				
condition				
should				
be				
classified				
as				
CSA	condition	b		
due	condition	i		
to	condition	i		
a	condition	i		
medical	condition	i		
or	condition	i		
neurological	condition	i		
condition	condition	i		
,				
or				
CSA	condition	b		
due	condition	i		
to	condition	i		
a	condition	i		
medication	condition	i		
or	condition	i		
substance	condition	i		
.				
				
Despite				
the				
heterogeneity	concept	b		
of				
infant				
risk				
groups				
and				
underlying				
pathophysiology	concept	b		
,				
most				
studies				
report				
a				
progressive				
decrease				
in				
frequency				
of				
apneas	concept	b		
and				
risk				
of				
symptomatic	concept	b		
apnea	concept	i		
secondary				
to				
other				
medical				
conditions				
after				
the				
early				
weeks				
of				
life				
.				
				
Predisposing				
and				
Precipitating				
Factors				
Many				
factors				
may				
precipitate				
apneic				
episodes				
,				
including				
gastroesophageal	riskfactor	b		
reflux	riskfactor	i		
,				
intra-	riskfactor	b		
cranial	riskfactor	i		
pathology	riskfactor	i		
,				
substances	riskfactor	b		
,				
anesthesia	riskfactor	b		
,				
metabolic	riskfactor	b		
disorders	riskfactor	i		
,				
impaired	riskfactor	b		
oxygenation	riskfactor	i		
,				
and				
infection	riskfactor	b		
(				
including				
sepsis	riskfactor	b		
,				
meningitis	riskfactor	b		
,				
respiratory	riskfactor	b		
syncytial	riskfactor	i		
virus	riskfactor	i		
infections	riskfactor	i		
,				
and				
pertussis	riskfactor	b		
)				
.				
				
Infection	riskfactor	b		
with	riskfactor	i		
respiratory	riskfactor	i		
syncytial	riskfactor	i		
virus	riskfactor	i		
,				
in				
particular				
,				
can				
increase				
the				
fre-				
quency				
and				
the				
duration				
of				
apneas	concept	b		
.				
				
Primary	condition	b		
Central	condition	i		
Sleep	condition	i		
Apnea	condition	i		
of	condition	i		
Prematurity	condition	i		
ICD-9				
-				
CM				
code				
:				
770.82				
ICD-10				
-				
CM				
code				
:				
P28.4				
Alternate				
Names				
Apnea	condition	b		
of	condition	i		
prematurity	condition	i		
.				
				
Diagnostic				
Criteria				
Criteria				
A				
-				
D				
must				
be				
met				
A.				
Apnea	concept	b		
or				
cyanosis	concept	b		
is				
noted				
by				
an				
observer				
,				
or				
an				
episode				
of				
sleep	condition	b		
related	condition	i		
central	condition	i		
apnea	condition	i		
,				
desaturation	concept	b		
,				
or				
bradycardia	condition	b		
is				
detected				
by				
hospital	test	b		
monitoring	test	i		
in				
the				
postnatal	concept	b		
period	concept	i		
.				
				
B.				
The				
infant				
has				
a				
conceptional	concept	b		
age	concept	i		
less				
than				
37			something	
weeks			something	
at				
the				
time				
of				
onset				
of				
symptoms				
.				
				
C.				
PSG	test	b		
or				
alternative	test	b		
monitoring	test	i		
such				
as				
hospital	test	b		
or	test	i		
home	test	i		
apnea	test	i		
monitoring	test	i		
shows				
either				
:				
.				
				
Recurrent			something	
prolonged			something	
(				
>			something	
20			something	
seconds			something	
duration				
)				
central	concept	b		
apneas.1	concept	i	typo	
2				
.				
				
Periodic	concept	b		
breathing2	concept	i	typo	
for				
≥			something	
5			something	
%			something	
of				
total	concept	b		
sleep	concept	i		
time	concept	i		
.				
				
D.				
				
The				
disorder				
is				
not				
better				
explained				
by				
another				
sleep				
disorder				
,				
medical				
or				
neurological				
disorder				
,				
or				
medication				
.				
				
Notes				
.				
				
Normative	concept	b		
data	concept	i		
concerning				
the				
number				
of				
prolonged	concept	b		
central	concept	i		
apneas	concept	i		
per	concept	i		
hour	concept	i		
are				
not				
well				
established				
.				
.				
				
As				
defined				
by				
the				
most				
recent				
version				
of				
